Order_ID,Date,Status,Fulfilment,Sales_Channel,ship-service-level,Style,SKU,Category,Size,ASIN,Courier_Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by
404-1757458-5910726,2022-06-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE2205,JNE2205-KR-467-A-M,kurta,M,B07BL1VXZW,Shipped,1,USD,3.663,PUDUCHERRY,PUDUCHERRY,605010,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-YV4X6QSRBRG62,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-ILWGDKTQOJRNA,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship
404-1757458-5910726,2022-06-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3878,JNE3878-KR-M,kurta,M,B09TH7395H,Shipped,1,USD,4.388999999999999,PUDUCHERRY,PUDUCHERRY,605010,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-YV4X6QSRBRG62,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-ILWGDKTQOJRNA,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship
404-1757458-5910726,2022-06-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3703,JNE3703-KR-M,kurta,M,B099FCVXXD,Shipped,1,USD,3.2119999999999997,PUDUCHERRY,PUDUCHERRY,605010,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-YV4X6QSRBRG62,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-ILWGDKTQOJRNA,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship
404-1431670-7508313,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-S,Set,S,B09NQ47F17,Shipped,1,USD,6.984999999999999,PUDUCHERRY,PUDUCHERRY,605010,IN,No-Promo,False,Others
404-0201480-9459556,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,SET210,SET210-KR-PP-M,Set,M,B08RJCM9K3,Shipped,1,USD,6.324999999999999,PUDUCHERRY,PUDUCHERRY,605010,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
404-0201480-9459556,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,J0224,J0224-SKD-M,Set,M,B09RKCZZG2,Shipped,1,USD,15.004,PUDUCHERRY,PUDUCHERRY,605010,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
403-7402346-7325941,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,JNE3757,JNE3757-KR-XXL,kurta,XXL,B099NPK5DS,Shipped,1,USD,5.356999999999999,CHENNAI,TAMIL NADU,600053,IN,No-Promo,False,Others
408-8094260-9662711,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,SET262,SET262-KR-NP-M,Set,M,B09439XYNZ,Shipped,1,USD,6.247999999999999,BILASPUR,CHHATTISGARH,495006,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
407-9301586-6542759,2022-06-16,Cancelled,Amazon,Amazon.in,Expedited,JNE3654,JNE3654-TP-L,Top,L,B09B3GS5CM,Unshipped,1,USD,4.872999999999999,MUMBAI,MAHARASHTRA,400103,IN,No-Promo,False,Others
171-8020835-7074755,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,JNE3878,JNE3878-KR-XXXL,kurta,3XL,B09TH851W5,Shipped,1,USD,4.388999999999999,KOLKATA,WEST BENGAL,700063,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
404-1517497-1777143,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,J0379,J0379-SKD-S,Set,S,B09M6SV9SR,Shipped,1,USD,14.267,KOCHI,KERALA,682031,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
402-3732071-7540311,2022-06-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0164,J0164-DR-L,Ethnic Dress,L,B08QGMDXWB,Shipped,1,USD,4.818,GURUGRAM,HARYANA,122018,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-YV4X6QSRBRG62,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-ILWGDKTQOJRNA,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship
405-4501769-0247504,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,SET278,SET278-KR-NP-XXL,Set,XXL,B0983F1V7R,Shipped,1,USD,15.861999999999998,KOLKATA,WEST BENGAL,700047,IN,No-Promo,False,Others
407-8111798-6367552,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,J0213,J0213-TP-XXL,Top,XXL,B0965K9NXT,Shipped,1,USD,8.734,CHENNAI,TAMIL NADU,600070,IN,No-Promo,False,Others
404-0691710-4754703,2022-06-16,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3801,JNE3801-KR-M,kurta,M,B09SDZ4FH9,Shipped,1,USD,8.084999999999999,BENGALURU,KARNATAKA,560079,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-YV4X6QSRBRG62,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-ILWGDKTQOJRNA,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
171-0149668-0965973,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,JNE3909,JNE3909-KR-XXL,kurta,XXL,B0B3MRKBC6,Shipped,1,USD,7.656,THANE,MAHARASHTRA,400607,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
403-7693414-4658735,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,JNE3653,JNE3653-TP-N-XXL,Top,XXL,B08ZJ6YTF9,Shipped,1,USD,3.8939999999999997,KANPUR,UTTAR PRADESH,208026,IN,No-Promo,False,Others
405-8145422-2316312,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,MEN5031,MEN5031-KR-M,kurta,M,B08YYSFRTV,Shipped,1,USD,7.853999999999999,VISAKHAPATNAM,ANDHRA PRADESH,530026,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
402-0910909-7228363,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XXL,Set,XXL,B09NQ3MPRM,Shipped,1,USD,6.984999999999999,Hyderabad,TELANGANA,500015,IN,No-Promo,False,Others
405-2386872-9562715,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,JNE2014,JNE2014-KR-178-XS,kurta,XS,B07G4XY9TP,Shipped,1,USD,3.8829999999999996,MUMBAI,MAHARASHTRA,400022,IN,No-Promo,False,Others
171-9708153-8792325,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,JNE3645,JNE3645-TP-N-XL,Top,XL,B08ZHQ7W7T,Shipped,1,USD,7.292999999999999,PIMPRI CHINCHWAD,MAHARASHTRA,411033,IN,No-Promo,False,Others
404-8822817-9981151,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,J0216,J0216-BL-M,Blouse,M,B09PBVS95G,Shipped,1,USD,6.875,Tada,ANDHRA PRADESH,524401,IN,No-Promo,False,Others
406-9745058-8874742,2022-06-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0148,J0148-SET-L,Set,L,B0929B5FX5,Shipped,1,USD,6.5889999999999995,BENGALURU,KARNATAKA,560043,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-YV4X6QSRBRG62,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-ILWGDKTQOJRNA,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
402-7398445-0924312,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,J0373,J0373-KR-S,kurta,S,B09KXKLZ1F,Shipped,1,USD,6.324999999999999,BHADRAVATI,KARNATAKA,577301,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
403-8357335-7490729,2022-06-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0379,J0379-SKD-XXL,Set,XXL,B09M6TWZ95,Shipped,1,USD,14.311,BHUBANESWAR,ODISHA,751020,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-YV4X6QSRBRG62,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-OKGJFROBK4ZB4,Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-ILWGDKTQOJRNA,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
407-2171930-5116324,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,SET401,SET401-KR-NP-XXXL,Set,3XL,B09VC71N98,Shipped,1,USD,10.988999999999999,KALYAN,MAHARASHTRA,421301,IN,VPC-44571-44201853 Coupon,False,Others
171-8159388-2758701,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,JNE2049,JNE2049-KR-351-XL,kurta,XL,B076HH2K35,Shipped,1,USD,4.785,NOIDA,UTTAR PRADESH,201301,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,True,Others
407-1337147-2288367,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,SET251,SET251-KR-PP-XXXL,Set,3XL,B091SRDNTH,Shipped,1,USD,8.349,NEW DELHI,DELHI,110059,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
404-5805683-2528326,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,SET253,SET253-KR-NP-XL,Set,XL,B08WJ2JV9M,Shipped,1,USD,7.688999999999999,PRODDATUR,ANDHRA PRADESH,516360,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
405-1631483-3076302,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,JNE3878,JNE3878-KR-L,kurta,L,B09TH6LGG9,Shipped,1,USD,4.388999999999999,PUNE,MAHARASHTRA,411021,IN,No-Promo,False,Others
403-4485276-7381141,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,SET320,SET320-KR-NP-XL,Set,XL,B09RKCVRSP,Shipped,1,USD,9.372,VADODARA,Gujarat,390019,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
402-4636463-1873955,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,J0012,J0012-SKD-L,Set,L,B0894XGSH9,Shipped,1,USD,12.507,NEW DELHI,DELHI,110094,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
403-9099002-1689921,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,JNE3614,JNE3614-KR-XXL,kurta,XXL,B097ZYSHFF,Shipped,1,USD,4.741,HYDERABAD,TELANGANA,500092,IN,No-Promo,False,Others
406-6195328-8149110,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,SET344,SET344-KR-NP-S,Set,S,B09QJ4TZR6,Shipped,1,USD,9.889,PATNA,BIHAR,800001,IN,No-Promo,False,Others
405-9844228-8261131,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-M,Set,M,B08XQ8R6GW,Shipped,1,USD,8.668,GREATER NOIDA,UTTAR PRADESH,201306,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
408-1581788-7140352,2022-06-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3659,JNE3659-TP-N-XL,Top,XL,B08ZHZWF2N,Shipped,1,USD,5.423,CHENNAI,TAMIL NADU,600040,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-YV4X6QSRBRG62,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-ILWGDKTQOJRNA,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship
404-5246852-4133109,2022-06-16,Shipped,Amazon,Amazon.in,Standard,JNE3487,JNE3487-KR-XL,kurta,XL,B08RNPK8FX,Shipped,1,USD,3.795,MANGALURU,KARNATAKA,575002,IN,No-Promo,False,Others
404-8796812-2217945,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,JNE3806,JNE3806-KR-XL,kurta,XL,B09RKBPP3G,Shipped,1,USD,5.994999999999999,agra,UTTAR PRADESH,282002,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
405-2845719-7609125,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,MEN5006,MEN5006-KR-L,kurta,L,B08YYR13RX,Shipped,1,USD,7.3149999999999995,BHILWARA,RAJASTHAN,311001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
402-8153912-3919515,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,JNE3860,JNE3860-DR-XL,Western Dress,XL,B09SDXQK2Z,Shipped,1,USD,6.754,GURUGRAM,HARYANA,122002,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
402-9332367-9848315,2022-06-16,Shipped,Amazon,Amazon.in,Expedited,JNE3487,JNE3487-KR-XS,kurta,XS,B08RP252MK,Shipped,1,USD,3.795,PALAKKAD,KERALA,678581,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
